python main.py
TensorFlow Version: 1.3.0
2018-12-17 11:10:07.533359: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are availableon your machine and could speed up CPU computations.
2018-12-17 11:10:07.533412: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are availableon your machine and could speed up CPU computations.
2018-12-17 11:10:07.533435: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available onyour machine and could speed up CPU computations.
2018-12-17 11:10:07.655843: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:893] successful NUMA node read from SysFS had negative value (-1), but there must be atleast one NUMA node, so returning NUMA node zero
2018-12-17 11:10:07.656235: I tensorflow/core/common_runtime/gpu/gpu_device.cc:955] Found device 0 with properties:
name: Tesla K80
major: 3 minor: 7 memoryClockRate (GHz) 0.8235
pciBusID 0000:00:04.0
Total memory: 11.17GiB
Free memory: 11.09GiB
2018-12-17 11:10:07.656280: I tensorflow/core/common_runtime/gpu/gpu_device.cc:976] DMA: 0
2018-12-17 11:10:07.656296: I tensorflow/core/common_runtime/gpu/gpu_device.cc:986] 0:   Y
2018-12-17 11:10:07.656318: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1045] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:00:04.0)
2018-12-17 11:10:07.911036: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1045] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:00:04.0)
Default GPU Device: /gpu:0
Testing load_vgg
2018-12-17 11:10:07.912483: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1045] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:00:04.0)
Tests Passed
Testing layers function
Tests Passed
Testing optimize function
2018-12-17 11:10:15.758778: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1045] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:00:04.0)
Tests Passed
Testing training function
2018-12-17 11:10:17.229849: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1045] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:00:04.0)
Tests Passed
Testing kitti_dataset
Tests Passed
2018-12-17 11:10:17.257801: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1045] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:00:04.0)
Start training, Epochs:  48 , Batch size:  10 , Keep prob:  0.5 , Learning rate:  0.00085
Epoch,  1 , Run time:  84.283367395401 , Mean loss,  0.958544 , Min loss,  0.34525 , Max loss,  9.93832 , Stdev,  1.72157
Epoch,  21 , Run time:  72.14358353614807 , Mean loss,  0.0580221 , Min loss,  0.041287 , Max loss,  0.0913076 , Stdev,  0.0109748
Epoch,  22 , Run time:  72.15262508392334 , Mean loss,  0.05601 , Min loss,  0.0364977 , Max loss,  0.0916767 , Stdev,  0.0125256
Epoch,  23 , Run time:  72.09018135070801 , Mean loss,  0.0537182 , Min loss,  0.031197 , Max loss,  0.0694403 , Stdev,  0.00855067
Epoch,  24 , Run time:  72.11547207832336 , Mean loss,  0.0542129 , Min loss,  0.0405777 , Max loss,  0.0750362 , Stdev,  0.00779797
Epoch,  25 , Run time:  71.94964575767517 , Mean loss,  0.0516125 , Min loss,  0.0359205 , Max loss,  0.0743462 , Stdev,  0.0101681
Epoch,  26 , Run time:  71.9767689704895 , Mean loss,  0.0471109 , Min loss,  0.0347839 , Max loss,  0.0689871 , Stdev,  0.0090549
Epoch,  27 , Run time:  72.10543084144592 , Mean loss,  0.0447665 , Min loss,  0.0289686 , Max loss,  0.0625283 , Stdev,  0.00777084
Epoch,  28 , Run time:  72.08963918685913 , Mean loss,  0.0475692 , Min loss,  0.0301632 , Max loss,  0.0690742 , Stdev,  0.0100149
Epoch,  29 , Run time:  71.9238977432251 , Mean loss,  0.0538326 , Min loss,  0.0340213 , Max loss,  0.0892068 , Stdev,  0.0144635
Epoch,  30 , Run time:  72.10965037345886 , Mean loss,  0.0477501 , Min loss,  0.034183 , Max loss,  0.0625383 , Stdev,  0.00704227
Epoch,  31 , Run time:  72.256840467453 , Mean loss,  0.0444718 , Min loss,  0.0281866 , Max loss,  0.0545788 , Stdev,  0.00712883
Epoch,  32 , Run time:  72.1117205619812 , Mean loss,  0.0422397 , Min loss,  0.0324779 , Max loss,  0.0568457 , Stdev,  0.00703022
Epoch,  33 , Run time:  71.97964406013489 , Mean loss,  0.0410902 , Min loss,  0.0249044 , Max loss,  0.0627226 , Stdev,  0.00812341
Epoch,  34 , Run time:  72.18597221374512 , Mean loss,  0.0392228 , Min loss,  0.028436 , Max loss,  0.055015 , Stdev,  0.00679633
Epoch,  35 , Run time:  71.9233021736145 , Mean loss,  0.0381524 , Min loss,  0.0292824 , Max loss,  0.0507232 , Stdev,  0.00627963
Epoch,  36 , Run time:  72.06767225265503 , Mean loss,  0.0353046 , Min loss,  0.0232156 , Max loss,  0.0520525 , Stdev,  0.00599999
Epoch,  37 , Run time:  72.04632496833801 , Mean loss,  0.0345983 , Min loss,  0.0242703 , Max loss,  0.0471591 , Stdev,  0.00599739
Epoch,  38 , Run time:  71.99161052703857 , Mean loss,  0.0340329 , Min loss,  0.0227281 , Max loss,  0.0471781 , Stdev,  0.00543071
Epoch,  39 , Run time:  72.11951541900635 , Mean loss,  0.0333509 , Min loss,  0.0233362 , Max loss,  0.0459563 , Stdev,  0.0055671
Epoch,  40 , Run time:  72.17704033851624 , Mean loss,  0.0325103 , Min loss,  0.0211155 , Max loss,  0.0480216 , Stdev,  0.00552052
Epoch,  41 , Run time:  72.1227457523346 , Mean loss,  0.0316856 , Min loss,  0.0239942 , Max loss,  0.0438205 , Stdev,  0.0043315
Epoch,  42 , Run time:  72.08833026885986 , Mean loss,  0.0300436 , Min loss,  0.0191601 , Max loss,  0.0400367 , Stdev,  0.00503935
Epoch,  43 , Run time:  72.08342623710632 , Mean loss,  0.0294937 , Min loss,  0.0229533 , Max loss,  0.0394148 , Stdev,  0.00355553
Epoch,  44 , Run time:  72.10313630104065 , Mean loss,  0.0290065 , Min loss,  0.0211092 , Max loss,  0.0349486 , Stdev,  0.00320833
Epoch,  45 , Run time:  72.123774766922 , Mean loss,  0.0280983 , Min loss,  0.0198009 , Max loss,  0.0372108 , Stdev,  0.00404395
Epoch,  46 , Run time:  72.07649445533752 , Mean loss,  0.0276349 , Min loss,  0.0165841 , Max loss,  0.0384665 , Stdev,  0.00456424
Epoch,  47 , Run time:  72.10004353523254 , Mean loss,  0.0270966 , Min loss,  0.0204851 , Max loss,  0.0363231 , Stdev,  0.00438135
Epoch,  48 , Run time:  72.0740852355957 , Mean loss,  0.0292163 , Min loss,  0.0214704 , Max loss,  0.0438521 , Stdev,  0.00482041
Training completed in  3469.3468902111053
Training Finished. Saving test images to: ./runs/1545048500.3815806
